filename,lob,SectionID,SectionName,CLASLabel,ScreenField,CLASField,Type,Required,Length,Allowkeys,Min-Max,Tooltip,Enable,DropdownValue,StoredValue,ErrorMessage,Comments
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocFinArtsPct,CpPfMltDedSLocFinArtsPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocFinArtsAmt,CpPfMltDedSLocFinArtsAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Furniture Fixtures,chkCpPfMltDedSLocFntrFxtrs,CpPfMltDedSLocFntrFxtrsInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocFntrFxtrsPct,CpPfMltDedSLocFntrFxtrsPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocFntrFxtrsAmt,CpPfMltDedSLocFntrFxtrsAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Mobile Equipments,chkCpPfMltDedSLocMobEquip,CpPfMltDedSLocMobEquipInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMobEquipPct,CpPfMltDedSLocMobEquipPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMobEquipAmt,CpPfMltDedSLocMobEquipAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Personal Prop of Others,chkCpPfMltDedSLocPrsPrpPth,CpPfMltDedSLocPrsPrpOthInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPrsPrpPthPct,CpPfMltDedSLocPrsPrpOthPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPrsPrpPthAmt,CpPfMltDedSLocPrsPrpOthAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Precious Metals,chkCpPfMltDedSLocPrcsMtls,"1.)CpPfMltDedSLocPrcsMtlsInd
2.)CpPfMltDedSLocPrcsMtlsAmt",CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPrcsMtlsPct,CpPfMltDedSLocPrcsMtlsPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPrcsMtlsAmt,CpPfMltDedSLocPrcsMtlsAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Stock,chkCpPfMltDedSLocStock,CpPfMltDedSLocStockInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocStockPct,CpPfMltDedSLocStockPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocStockAmt,CpPfMltDedSLocStockAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Vehicles,chkCpPfMltDedSLocVhcls,CpPfMltDedSLocVhclsInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocVhclsPct,CpPfMltDedSLocVhclsPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocVhclsAmt,CpPfMltDedSLocVhclsAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
